rid,mean_delay
202402287619301,-1.25
202402287619304,-1.1428571428571428
202402287619305,-1.6
202402287619307,-1.6666666666666667
202402287619309,0.375
202402287619312,-0.6
202402287619315,-0.625
202402287619318,-1.0
202402287619321,-0.5
202402287619324,1.2
202402287619328,-1.625
202402287619331,-1.0
202402287619333,-1.0
202402287619336,-1.8
202402287619338,-2.0
202402287619340,-0.875
202402287619343,-1.4
202402287619344,0.16666666666666666
202402287619345,-0.875
202402287619348,-0.8
202402287619349,-0.5
202402287619352,-1.1
202402297117613,0.0
202402297117619,-1.0
202402297117623,-1.6666666666666667
202402297117627,-1.8571428571428572
202402297117632,-2.0
202402297117642,-0.42857142857142855
202402297117650,-1.0
202402297117662,-1.0
202402297117672,-0.8571428571428571
202402297117682,0.0
202402297117692,-0.7142857142857143
202402297117712,-1.3333333333333333
202402297117717,-1.2
202402297117725,0.3333333333333333
202402297117731,4.0
202402297117740,3.3333333333333335
202402297117745,11.333333333333334
202402297117751,0.8333333333333334
202402297117761,-1.7142857142857142
202402297117769,-0.42857142857142855
202402297117773,-1.2857142857142858
202402297117781,-2.142857142857143
202402297619247,-1.2857142857142858
202402297619249,-0.8571428571428571
202402297619251,-1.2857142857142858
202402297619253,-1.5714285714285714
202402297619255,-0.6
202402297619257,-1.2857142857142858
202402297619260,-1.2
202402297619262,-1.8571428571428572
202402297619264,-1.8
202402297619266,-1.75
202402297619269,1.2
202402297619272,-2.0
202402297619273,-0.875
202402297619276,0.8
202402297619278,-1.4
202402297619280,-0.875
202402297619283,-0.6
202402297619285,-1.4
202402297619287,2.25
202402297619290,0.2
202402297619292,-0.8
202402297619294,-0.5
202402297619297,-1.2
202402297619299,-1.8
202402297619301,-1.125
202402297619304,-0.2857142857142857
202402297619305,-1.0
202402297619307,-1.8333333333333333
202402297619309,-1.0
202402297619312,-0.8
202402297619315,2.375
202402297619318,-1.2
202402297619321,-1.375
202402297619324,-0.8
202402297619328,-1.0
202402297619331,-0.5
202402297619333,-0.625
202402297619336,-1.6
202402297619338,-1.8333333333333333
202402297619340,0.125
202402297619343,-1.0
202402297619344,-1.1666666666666667
202402297619345,-0.125
202402297619348,-0.4
202402297619349,-0.625
202402297619353,-0.9
202403017117614,-1.1428571428571428
202403017117619,-0.875
202403017117623,-1.0
202403017117627,-2.0
202403017117632,-1.7142857142857142
202403017117642,-0.2857142857142857
202403017117650,-2.0
202403017117662,4.571428571428571
202403017117672,-0.5714285714285714
202403017117682,-1.1428571428571428
202403017117692,-0.42857142857142855
202403017117712,-1.1666666666666667
202403017117717,-1.0
202403017117725,-1.1666666666666667
202403017117731,-1.1666666666666667
202403017117740,-2.0
202403017117745,-2.0
202403017117751,-1.8333333333333333
202403017117761,-0.8571428571428571
202403017117769,-1.5714285714285714
202403017117773,-2.142857142857143
202403017117781,-2.2857142857142856
202403017619247,-0.7142857142857143
202403017619249,-0.7142857142857143
202403017619251,-1.7142857142857142
202403017619253,-2.0
202403017619255,-1.0
202403017619257,0.14285714285714285
202403017619260,-1.8
202403017619262,-2.0
202403017619264,-1.2
202403017619266,-1.25
202403017619269,-0.8
202403017619272,-1.8
202403017619273,-0.75
202403017619276,-0.8
202403017619278,2.0
202403017619280,-0.375
202403017619283,1.2
202403017619285,-1.4
202403017619287,0.25
202403017619290,-0.8
202403017619292,-1.0
202403017619294,-0.125
202403017619297,-0.4
202403017619299,-3.0
202403017619301,3.25
202403017619304,-0.5714285714285714
202403017619305,-1.4
202403017619307,-1.6666666666666667
202403017619309,-1.125
202403017619312,-0.2
202403017619315,-0.25
202403017619318,-1.2
202403017619321,-0.875
202403017619324,-1.6
202403017619328,-1.25
202403017619331,-0.8333333333333334
202403017619333,-0.625
202403017619336,-2.2
202403017619338,-1.1666666666666667
202403017619340,-1.5
202403017619343,-1.0
202403017619344,-0.8333333333333334
202403017619345,-0.5
202403017619348,-1.2
202403017619349,-0.875
202403017619353,-0.7
202403047117614,-0.42857142857142855
202403047117619,-1.375
202403047117623,0.16666666666666666
202403047117627,-1.8571428571428572
202403047117632,-1.8571428571428572
202403047117642,-2.2857142857142856
202403047117650,-1.8571428571428572
202403047117662,-1.7142857142857142
202403047117672,-1.1428571428571428
202403047117682,4.285714285714286
202403047117692,2.857142857142857
202403047117712,-1.0
202403047117717,-1.0
202403047117725,-0.5
202403047117731,0.0
202403047117740,9.166666666666666
202403047117745,1.1666666666666667
202403047117751,5.666666666666667
202403047117761,2.5714285714285716
202403047117769,-1.0
202403047117773,-1.2857142857142858
202403047117781,0.2857142857142857
202403047619247,-0.7142857142857143
202403047619249,0.42857142857142855
202403047619251,-1.5714285714285714
202403047619253,-1.2857142857142858
202403047619255,-1.4
202403047619257,-2.2857142857142856
202403047619260,-0.6
202403047619262,-1.2857142857142858
202403047619264,-2.0
202403047619266,-2.0
202403047619269,-0.4
202403047619272,-1.0
202403047619273,-0.875
202403047619276,-0.6
202403047619278,-1.6
202403047619280,-0.375
202403047619283,0.8
202403047619285,-1.6
202403047619287,-0.875
202403047619290,-0.4
202403047619292,2.2
202403047619294,-1.125
202403047619297,-1.4
202403047619299,-2.6
202403047619301,2.25
202403047619304,-0.7142857142857143
202403047619305,-1.4
202403047619307,-2.1666666666666665
202403047619309,18.75
202403047619312,4.2
202403047619315,-0.625
202403047619318,-1.0
202403047619321,0.625
202403047619324,-1.8
202403047619328,1.375
202403047619331,-1.1666666666666667
202403047619333,7.25
202403047619336,0.4
202403047619338,6.666666666666667
202403047619340,-0.875
202403047619343,3.0
202403047619344,-1.6666666666666667
202403047619345,2.125
202403047619348,-0.4
202403047619349,-1.625
202403047619353,-1.0
202403057117614,-0.8571428571428571
202403057117619,5.625
202403057117623,-0.3333333333333333
202403057117627,-2.857142857142857
202403057117632,-2.0
202403057117642,-2.0
202403057117682,0.0
202403057117692,-1.5714285714285714
202403057117712,-0.6666666666666666
202403057117717,-1.2
202403057117725,-0.8333333333333334
202403057117731,4.0
202403057117740,-0.6666666666666666
202403057117745,-0.5
202403057117751,-0.6666666666666666
202403057117761,-1.7142857142857142
202403057117769,-1.7142857142857142
202403057117773,-2.0
202403057117781,-1.0
202403057619247,0.42857142857142855
202403057619249,-0.14285714285714285
202403057619251,0.42857142857142855
202403057619253,-0.5714285714285714
202403057619255,-1.8
202403057619257,-1.8571428571428572
202403057619260,-1.6
202403057619262,0.8571428571428571
202403057619264,-1.8
202403057619266,-1.75
202403057619269,-1.4
202403057619273,-0.875
202403057619276,-0.6
202403057619280,0.125
202403057619285,-3.0
202403057619292,-2.0
202403057619299,-1.8
202403057619301,-0.5
202403057619304,-1.4285714285714286
202403057619305,-2.0
202403057619307,-2.5
202403057619309,-0.8571428571428571
202403057619312,-0.6
202403057619315,-0.875
202403057619318,-2.2
202403057619321,-1.125
202403057619324,-1.2
202403057619328,-0.75
202403057619331,0.5
202403057619333,0.625
202403057619336,-0.4
202403057619338,0.16666666666666666
202403057619340,-1.375
202403057619343,-0.4
202403057619344,-0.16666666666666666
202403057619345,-0.75
202403057619348,-1.0
202403057619349,-1.0
202403057619353,-0.8
202403067117615,-0.4
202403067117619,1.875
202403067117623,12.0
202403067117632,-0.7142857142857143
202403067117642,-1.2857142857142858
202403067117650,-2.4285714285714284
202403067117662,-2.0
202403067117672,-0.2857142857142857
202403067117682,0.42857142857142855
202403067117692,-1.1428571428571428
202403067117712,-1.6666666666666667
202403067117717,-0.8
202403067117725,-1.0
202403067117731,-1.3333333333333333
202403067117740,-2.1666666666666665
202403067117745,-0.5
202403067117751,-0.3333333333333333
202403067117761,-0.42857142857142855
202403067117769,-1.4285714285714286
202403067117773,-1.7142857142857142
202403067117781,-1.2857142857142858
202403067619247,0.0
202403067619249,-1.2857142857142858
202403067619251,-1.1428571428571428
202403067619253,-1.2857142857142858
202403067619255,-1.0
202403067619257,0.14285714285714285
202403067619260,-1.4
202403067619262,-1.1428571428571428
202403067619264,-0.8
202403067619266,-1.75
202403067619272,6.2
202403067619273,-0.875
202403067619276,-1.0
202403067619278,-1.0
202403067619280,0.125
202403067619283,0.8
202403067619285,-1.8
202403067619287,-1.25
202403067619290,2.0
202403067619292,0.6
202403067619294,2.625
202403067619297,4.4
202403067619299,-1.2
202403067619301,-0.125
202403067619304,-1.5714285714285714
202403067619305,-0.2
202403067619307,-2.3333333333333335
202403067619309,0.0
202403067619312,0.2
202403067619315,0.0
202403067619318,-0.8
202403067619321,0.125
202403067619324,-0.8
202403067619328,0.375
202403067619331,0.5
202403067619333,1.75
202403067619336,-1.0
202403067619338,-1.5
202403067619340,-0.375
202403067619343,-1.6
202403067619344,-0.6666666666666666
202403067619345,-0.125
202403067619348,-1.0
202403067619349,-1.875
202403067619352,-1.4
202403077117613,3.5714285714285716
202403077117619,-1.375
202403077117623,-1.3333333333333333
202403077117627,-2.2857142857142856
202403077117632,-1.8571428571428572
202403077117642,-2.0
202403077117650,-2.2857142857142856
202403077117662,-1.4285714285714286
202403077117672,-0.7142857142857143
202403077117682,5.285714285714286
202403077117712,-1.3333333333333333
202403077117717,3.4
202403077117725,1.3333333333333333
202403077117731,-2.3333333333333335
202403077117740,-1.1666666666666667
202403077117745,-1.0
202403077117751,-1.0
202403077117761,-1.4285714285714286
202403077117769,-1.1428571428571428
202403077117773,-2.2857142857142856
202403077117781,-0.14285714285714285
202403077619247,-0.14285714285714285
202403077619249,-0.7142857142857143
202403077619251,-1.7142857142857142
202403077619253,-1.5714285714285714
202403077619255,-1.2
202403077619257,-1.1428571428571428
202403077619260,-2.2
202403077619262,-1.5714285714285714
202403077619264,-0.8
202403077619266,-2.125
202403077619269,-0.4
202403077619272,-1.8
202403077619273,-0.5
202403077619276,-1.4
202403077619278,-1.8
202403077619280,0.5
202403077619283,-0.6
202403077619285,-1.6
202403077619287,0.75
202403077619290,-0.6
202403077619292,-1.5
202403077619294,-0.625
202403077619297,-0.4
202403077619299,-1.5
202403077619301,-1.125
202403077619304,-0.5714285714285714
202403077619305,-2.2
202403077619307,-3.0
202403077619309,-1.25
202403077619312,-1.2
202403077619315,0.5
202403077619318,-1.2
202403077619321,0.125
202403077619324,0.2
202403077619328,-0.875
202403077619331,-1.0
202403077619333,0.25
202403077619336,-1.8
202403077619338,-1.6666666666666667
202403077619340,-0.75
202403077619343,-1.4
202403077619344,-1.6666666666666667
202403077619345,-0.375
202403077619348,-1.4
202403077619349,-1.0
202403077619353,-0.7
202403087117614,-0.8571428571428571
202403087117619,1.375
202403087117623,0.3333333333333333
202403087117627,-0.7142857142857143
202403087117632,-1.2857142857142858
202403087117642,-1.1428571428571428
202403087117650,-1.5714285714285714
202403087117662,-0.7142857142857143
202403087117672,-0.5714285714285714
202403087117682,-1.4285714285714286
202403087117692,1.4285714285714286
202403087117712,-1.8333333333333333
202403087117717,-1.4
202403087117725,-0.8333333333333334
202403087117731,-0.5
202403087117740,-1.5
202403087117745,-1.8333333333333333
202403087117751,-1.1666666666666667
202403087117761,2.142857142857143
202403087117769,-2.142857142857143
202403087117773,-2.2857142857142856
202403087117781,-2.142857142857143
202403087619247,0.0
202403087619249,-1.0
202403087619251,-1.5714285714285714
202403087619253,-1.2857142857142858
202403087619255,-1.2
202403087619257,-1.2857142857142858
202403087619260,-2.2
202403087619262,-2.4285714285714284
202403087619264,-1.2
202403087619266,-1.75
202403087619269,-1.0
202403087619272,1.8
202403087619273,-0.625
202403087619276,-0.6
202403087619278,-1.8
202403087619280,0.625
202403087619283,-0.2
202403087619285,-2.8
202403087619287,-1.125
202403087619290,-0.6
202403087619292,-1.6
202403087619294,-0.125
202403087619297,-1.4
202403087619299,-2.8
202403087619301,-1.0
202403087619304,1.0
202403087619305,0.0
202403087619307,-2.3333333333333335
202403087619309,1.5
202403087619312,-1.2
202403087619315,-1.25
202403087619318,-2.0
202403087619321,-1.25
202403087619324,-1.4
202403087619328,1.875
202403087619331,-0.16666666666666666
202403087619333,-0.25
202403087619336,-1.0
202403087619338,14.333333333333334
202403087619340,-1.625
202403087619343,-1.0
202403087619344,-0.6666666666666666
202403087619345,1.875
202403087619348,-1.0
202403087619349,-0.625
202403087619353,-0.9
202403117117614,-0.42857142857142855
202403117117619,-1.5
202403117117623,-1.1666666666666667
202403117117627,-1.4285714285714286
202403117117632,-1.1428571428571428
202403117117642,-2.4285714285714284
202403117117650,-1.8571428571428572
202403117117662,-1.5714285714285714
202403117117672,-0.5714285714285714
202403117117682,-1.0
202403117117692,0.42857142857142855
202403117117712,-1.6666666666666667
202403117117717,0.6
202403117117725,-0.5
202403117117731,-0.3333333333333333
202403117117740,-1.3333333333333333
202403117117745,-1.3333333333333333
202403117117751,-0.8333333333333334
202403117117761,-0.42857142857142855
202403117117769,-1.7142857142857142
202403117117773,-1.5714285714285714
202403117117781,-2.0
202403117619247,0.2857142857142857
202403117619249,-1.0
202403117619251,-1.8571428571428572
202403117619253,-1.8571428571428572
202403117619255,-0.4
202403117619257,-2.142857142857143
202403117619260,-1.4
202403117619262,-2.142857142857143
202403117619264,-1.2
202403117619266,-2.0
202403117619269,-0.6
202403117619272,-1.0
202403117619273,-1.25
202403117619276,-1.0
202403117619278,-1.4
202403117619280,-0.625
202403117619283,0.4
202403117619285,1.0
202403117619287,-0.25
202403117619290,-0.2
202403117619292,0.0
202403117619294,-0.375
202403117619297,-0.6
202403117619299,-1.6
202403117619301,-0.5
202403117619304,0.14285714285714285
202403117619305,-1.8
202403117619307,-1.6666666666666667
202403117619309,-0.75
202403117619312,0.2
202403117619315,-0.5
202403117619318,0.2
202403117619321,-1.25
202403117619324,-0.6
202403117619328,-1.5
202403117619331,-0.8333333333333334
202403117619333,-0.875
202403117619336,-1.2
202403117619338,0.0
202403117619340,-1.375
202403117619343,1.6
202403117619344,-1.3333333333333333
202403117619345,-1.0
202403117619348,-0.6
202403117619349,-2.0
202403117619353,-0.9
202403127117614,-1.2857142857142858
202403127117619,-0.5
202403127117623,-0.5
202403127117627,-1.2857142857142858
202403127117632,-1.2857142857142858
202403127117642,-1.0
202403127117650,-1.0
202403127117662,-1.1428571428571428
202403127117672,-0.8333333333333334
202403127117682,-1.5714285714285714
202403127117692,0.0
202403127117712,-0.5
202403127117717,-0.6
202403127117725,0.0
202403127117731,-1.1666666666666667
202403127117740,-1.5
202403127117745,-1.3333333333333333
202403127117751,-1.0
202403127117761,1.1666666666666667
202403127117769,2.0
202403127117773,-1.8571428571428572
202403127117781,3.5714285714285716
202403127619247,-0.7142857142857143
202403127619249,-0.8571428571428571
202403127619251,-1.7142857142857142
202403127619253,-1.4285714285714286
202403127619255,-1.4
202403127619257,-1.4285714285714286
202403127619260,0.8
202403127619262,-2.142857142857143
202403127619264,-0.8
202403127619266,-1.25
202403127619269,-1.2
202403127619272,-1.6
202403127619273,-0.875
202403127619276,-0.8
202403127619278,-1.8
202403127619280,-0.625
202403127619283,-0.4
202403127619285,-0.4
202403127619287,-1.125
202403127619292,-1.6
202403127619294,-0.625
202403127619297,-1.6
202403127619299,-1.6
202403127619301,-1.2857142857142858
202403127619304,-0.42857142857142855
202403127619305,-1.4
202403127619307,-2.1666666666666665
202403127619309,-0.875
202403127619312,0.4
202403127619315,-0.875
202403127619318,-1.6
202403127619321,-1.0
202403127619324,-1.8
202403127619328,-0.75
202403127619331,-1.1666666666666667
202403127619333,-0.625
202403127619336,-0.8
202403127619338,-1.5
202403127619340,-0.75
202403127619343,-0.4
202403127619344,0.0
202403127619345,0.0
202403127619348,-0.8
202403127619349,-1.5714285714285714
202403127619353,-0.3
202403137117615,3.142857142857143
202403137117619,13.25
202403137117623,21.5
202403137117627,9.714285714285714
202403137117632,-1.8571428571428572
202403137117642,-1.4285714285714286
202403137117650,-2.0
202403137117662,-0.8571428571428571
202403137117672,-1.7142857142857142
202403137117682,0.2857142857142857
202403137117692,-0.2857142857142857
202403137117712,-0.6666666666666666
202403137117717,0.4
202403137117725,-2.1666666666666665
202403137117731,-1.1666666666666667
202403137117740,-1.3333333333333333
202403137117745,-0.5
202403137117751,-0.8333333333333334
202403137117761,1.2857142857142858
202403137117769,-1.5714285714285714
202403137117773,-2.5714285714285716
202403137117781,-1.7142857142857142
202403137619247,-1.1428571428571428
202403137619249,-1.0
202403137619251,-1.4285714285714286
202403137619253,-1.7142857142857142
202403137619255,0.4
202403137619257,-1.0
202403137619260,-0.6
202403137619262,-2.142857142857143
202403137619264,-0.8
202403137619266,0.75
202403137619269,-0.4
202403137619272,-1.4
202403137619273,-0.75
202403137619276,-0.8
202403137619278,-1.2
202403137619280,-0.375
202403137619283,1.8
202403137619285,-0.4
202403137619287,-0.75
202403137619290,2.2
202403137619292,-1.0
202403137619294,1.0
202403137619297,-1.8
202403137619299,-2.2
202403137619301,-0.875
202403137619304,-0.5714285714285714
202403137619305,-1.2
202403137619307,-1.6666666666666667
202403137619309,-0.75
202403137619312,-0.4
202403137619315,-1.0
202403137619318,-0.4
202403137619321,-1.875
202403137619324,-1.6
202403137619328,-0.75
202403137619331,-1.3333333333333333
202403137619333,-0.625
202403137619336,-2.2
202403137619338,-1.6666666666666667
202403137619340,-1.375
202403137619343,-1.4
202403137619344,-1.5
202403137619345,-0.875
202403137619348,-1.0
202403137619349,-0.75
202403137619352,-0.8
202403147117613,-1.0
202403147117619,-1.0
202403147117623,-1.1666666666666667
202403147117627,-2.0
202403147117632,-1.8571428571428572
202403147117642,-1.4
202403147117650,-1.8333333333333333
202403147117662,-1.4285714285714286
202403147117672,2.7142857142857144
202403147117682,-0.2857142857142857
202403147117692,0.0
202403147117712,2.3333333333333335
202403147117717,0.2
202403147117725,-1.8333333333333333
202403147117731,-0.8333333333333334
202403147117740,-2.3333333333333335
202403147117745,-1.8333333333333333
202403147117751,-1.3333333333333333
202403147117761,1.4285714285714286
202403147117769,-1.4285714285714286
202403147117773,1.2857142857142858
202403147117781,-2.142857142857143
202403147619247,-1.2857142857142858
202403147619249,-1.0
202403147619251,-0.7142857142857143
202403147619253,-2.0
202403147619255,-1.6
202403147619257,0.0
202403147619262,-1.0
202403147619264,0.3333333333333333
202403147619266,-1.0
202403147619269,-0.2
202403147619272,-2.4
202403147619276,-0.4
202403147619278,-0.8
202403147619280,-0.6
202403147619283,-0.25
202403147619285,-0.6
202403147619287,-1.0
202403147619290,-0.8
202403147619292,1.8
202403147619294,-1.0
202403147619297,-0.6
202403147619299,-0.6
202403147619301,-0.25
202403147619304,-0.14285714285714285
202403147619305,-0.6
202403147619307,23.166666666666668
202403147619309,1.875
202403147619312,2.0
202403147619315,2.875
202403147619318,8.8
202403147619321,0.125
202403147619324,0.0
202403147619328,0.625
202403147619331,4.166666666666667
202403147619333,5.0
202403147619336,7.6
202403147619338,-1.3333333333333333
202403147619340,2.875
202403147619343,4.2
202403147619344,-0.5
202403147619345,0.0
202403147619348,-0.4
202403147619349,-0.125
202403147619353,1.7
202403157117614,-1.4285714285714286
202403157117619,-0.875
202403157117623,-0.3333333333333333
202403157117627,-1.2857142857142858
202403157117632,-1.8571428571428572
202403157117642,-0.42857142857142855
202403157117650,-1.4285714285714286
202403157117662,-1.5714285714285714
202403157117672,-1.1428571428571428
202403157117682,1.5714285714285714
202403157117692,1.1428571428571428
202403157117712,-0.8333333333333334
202403157117717,-0.6
202403157117725,-1.0
202403157117731,-0.16666666666666666
202403157117740,-0.8333333333333334
202403157117745,-0.8333333333333334
202403157117751,-0.16666666666666666
202403157117761,-0.14285714285714285
202403157117769,-0.5714285714285714
202403157117773,1.1428571428571428
202403157117781,-0.42857142857142855
202403157619247,-0.42857142857142855
202403157619249,-1.2857142857142858
202403157619251,-2.0
202403157619253,-2.0
202403157619255,-0.4
202403157619257,-1.8571428571428572
202403157619260,-1.2
202403157619262,-1.8571428571428572
202403157619264,0.2
202403157619266,-1.75
202403157619269,-1.2
202403157619272,-0.8
202403157619273,-1.25
202403157619276,-0.8
202403157619278,0.4
202403157619280,3.25
202403157619283,1.8
202403157619285,-0.4
202403157619287,-0.875
202403157619290,1.0
202403157619292,-0.8
202403157619294,-0.875
202403157619297,-1.4
202403157619299,-1.4
202403157619301,-0.125
202403157619304,0.14285714285714285
202403157619305,-2.0
202403157619307,-1.8333333333333333
202403157619309,-0.5
202403157619312,-0.4
202403157619315,1.5
202403157619318,0.8
202403157619321,-0.25
202403157619324,-1.0
202403157619328,-0.625
202403157619331,-0.3333333333333333
202403157619333,0.125
202403157619336,-0.6
202403157619338,-0.6666666666666666
202403157619340,-0.75
202403157619343,2.8
202403157619344,-0.5
202403157619345,-0.75
202403157619348,0.0
202403157619349,-1.625
202403157619353,1.1
202403187117614,-0.42857142857142855
202403187117619,-1.625
202403187117623,-1.1666666666666667
202403187117627,-2.4285714285714284
202403187117632,-1.4285714285714286
202403187117642,-0.14285714285714285
202403187117650,-1.7142857142857142
202403187117662,-1.7142857142857142
202403187117672,0.14285714285714285
202403187117682,-0.8571428571428571
202403187117692,-0.14285714285714285
202403187117712,-1.3333333333333333
202403187117717,-0.6
202403187117725,-1.1666666666666667
202403187117731,-0.6666666666666666
202403187117740,-0.5
202403187117745,-0.8333333333333334
202403187117751,-0.6666666666666666
202403187117761,-1.4285714285714286
202403187117769,-1.4285714285714286
202403187117773,-1.4285714285714286
202403187619247,-0.7142857142857143
202403187619249,0.0
202403187619251,-1.7142857142857142
202403187619253,-1.4285714285714286
202403187619255,-1.2
202403187619257,-1.0
202403187619260,0.2
202403187619262,-1.7142857142857142
202403187619264,-2.2
202403187619266,-1.375
202403187619269,-1.0
202403187619272,-1.8
202403187619273,-0.375
202403187619276,0.4
202403187619278,-1.2
202403187619280,-1.25
202403187619283,0.4
202403187619285,-0.4
202403187619287,0.875
202403187619290,-1.0
202403187619292,0.4
202403187619294,-0.5
202403187619297,-0.6
202403187619299,-2.0
202403187619301,3.125
202403187619304,1.0
202403187619305,-1.0
202403187619307,-1.5
202403187619309,-1.375
202403187619312,1.4
202403187619315,-1.0
202403187619318,-1.0
202403187619321,-0.75
202403187619324,-1.4
202403187619328,0.25
202403187619331,0.16666666666666666
202403187619333,0.875
202403187619336,-0.8
202403187619338,-1.1666666666666667
202403187619340,0.875
202403187619343,-0.4
202403187619344,-0.16666666666666666
202403187619345,-0.25
202403187619348,0.6
202403187619349,0.125
202403187619353,0.4
202403197117614,0.14285714285714285
202403197117619,-0.75
202403197117623,-1.1666666666666667
202403197117627,-2.142857142857143
202403197117632,-2.0
202403197117642,0.42857142857142855
202403197117650,-1.8571428571428572
202403197117662,-1.2857142857142858
202403197117672,-0.5714285714285714
202403197117682,1.4285714285714286
202403197117692,0.8571428571428571
202403197619247,-0.8571428571428571
202403197619249,-0.8571428571428571
202403197619251,-1.8571428571428572
202403197619253,-1.8571428571428572
202403197619255,-0.8
202403197619257,-1.0
202403197619260,-1.8
202403197619262,-1.5714285714285714
202403197619264,-0.8
202403197619266,-0.875
202403197619269,-1.2
202403197619272,-2.2
202403197619273,-0.75
202403197619276,-1.4
202403197619278,0.6
202403197619280,-0.625
202403197619283,1.4
202403197619285,-1.2
202403197619287,-0.75
202403197619290,-0.4
202403197619292,-1.2
202403197619294,-0.5
202403197619297,-0.8
202403197619301,-1.0
202403197619305,-1.8
202403197619309,1.375
202403197619312,-0.6
202403207117650,-1.0
202403207117662,-1.2857142857142858
202403207117672,-0.7142857142857143
202403207117682,-1.1428571428571428
202403207117692,-0.8571428571428571
202403207117712,-1.5
202403207117717,0.0
202403207117725,-1.1666666666666667
202403207117731,3.5
202403207117740,-1.5
202403207117745,-1.0
202403207117751,0.16666666666666666
202403207117761,0.5714285714285714
202403207117769,-1.4285714285714286
202403207117773,-1.2857142857142858
202403207619272,-0.6666666666666666
202403207619278,-0.8
202403207619283,2.0
202403207619285,-2.2
202403207619287,-0.5
202403207619290,-0.25
202403207619292,0.2
202403207619294,-0.875
202403207619297,-2.0
202403207619299,-2.4
202403207619301,-1.375
202403207619304,-0.7142857142857143
202403207619305,-1.2
202403207619307,-0.3333333333333333
202403207619309,0.5
202403207619312,-1.2
202403207619315,-0.625
202403207619318,-2.2
202403207619321,2.875
202403207619324,-2.0
202403207619328,-0.875
202403207619331,-1.0
202403207619333,-0.5
202403207619336,0.6
202403207619338,-1.1666666666666667
202403207619340,0.0
202403207619343,-0.6
202403207619344,0.16666666666666666
202403207619345,-0.125
202403207619348,-1.2
202403207619349,-1.625
202403207619352,-1.4
202403217117613,4.285714285714286
202403217117619,-1.375
202403217117623,-1.1666666666666667
202403217117627,-2.2857142857142856
202403217117632,-1.0
202403217117642,-0.7142857142857143
202403217117650,-0.8571428571428571
202403217117662,-0.2857142857142857
202403217117672,3.2857142857142856
202403217117682,-1.4285714285714286
202403217117692,-1.7142857142857142
202403217117712,-1.0
202403217117717,-0.8
202403217117725,0.3333333333333333
202403217117731,-0.6666666666666666
202403217117740,-0.8333333333333334
202403217117745,0.3333333333333333
202403217117751,-0.3333333333333333
202403217117761,-0.5714285714285714
202403217117769,-0.8571428571428571
202403217117773,-1.8571428571428572
202403217117781,-1.8571428571428572
202403217619247,-0.7142857142857143
202403217619249,-0.42857142857142855
202403217619251,-1.1428571428571428
202403217619253,-1.7142857142857142
202403217619255,-1.4
202403217619257,0.14285714285714285
202403217619260,-1.4
202403217619262,-1.7142857142857142
202403217619264,-1.4
202403217619266,-1.0
202403217619269,-0.8
202403217619272,-1.8
202403217619273,-0.375
202403217619276,-1.6
202403217619278,-1.0
202403217619280,0.875
202403217619283,0.6
202403217619285,-1.2
202403217619287,-0.875
202403217619290,-0.4
202403217619292,-1.4
202403217619294,-1.125
202403217619297,-1.4
202403217619299,-1.8
202403217619301,-0.625
202403217619304,-0.5714285714285714
202403217619305,-1.4
202403217619307,-2.0
202403217619309,1.0
202403217619312,-1.0
202403217619315,0.5
202403217619318,-1.6
202403217619321,0.375
202403217619324,0.0
202403217619328,0.125
202403217619331,-0.6666666666666666
202403217619333,1.0
202403217619336,-1.8
202403217619338,-0.16666666666666666
202403217619340,0.125
202403217619343,-1.0
202403217619344,-1.1666666666666667
202403217619345,-0.25
202403217619348,-0.8
202403217619349,-0.5
202403217619353,0.5
202403227117614,-0.8571428571428571
202403227117619,-1.25
202403227117623,-0.8333333333333334
202403227117627,-2.4285714285714284
202403227117632,-1.5714285714285714
202403227117642,-1.4285714285714286
202403227117650,3.857142857142857
202403227117662,0.7142857142857143
202403227117672,-0.8571428571428571
202403227117682,-1.0
202403227117692,-0.42857142857142855
202403227117712,-0.6666666666666666
202403227117717,-0.2
202403227117725,-0.3333333333333333
202403227117731,-0.16666666666666666
202403227117740,1.0
202403227117745,9.833333333333334
202403227117751,-0.6666666666666666
202403227117761,-0.8571428571428571
202403227117769,1.2857142857142858
202403227117773,-0.14285714285714285
202403227117781,-2.2857142857142856
202403227619247,-1.0
202403227619249,-0.42857142857142855
202403227619251,-1.5714285714285714
202403227619253,-0.8571428571428571
202403227619255,-0.4
202403227619257,-1.7142857142857142
202403227619260,-1.6
202403227619262,-1.5714285714285714
202403227619264,-1.2
202403227619266,-1.5
202403227619269,-1.2
202403227619272,11.0
202403227619273,-0.375
202403227619276,-1.2
202403227619278,-1.4
202403227619280,1.75
202403227619283,2.6
202403227619285,0.4
202403227619287,0.875
202403227619290,0.4
202403227619292,-1.2
202403227619294,1.75
202403227619297,-0.2
202403227619299,6.6
202403227619301,0.125
202403227619304,0.7142857142857143
202403227619305,-1.6
202403227619307,-2.0
202403227619309,-0.125
202403227619312,-0.6
202403227619315,-0.125
202403227619318,-0.4
202403227619321,0.0
202403227619324,-1.2
202403227619328,0.0
202403227619331,0.16666666666666666
202403227619333,0.75
202403227619336,0.2
202403227619338,0.16666666666666666
202403227619340,-0.5
202403227619343,1.4
202403227619344,2.1666666666666665
202403227619345,2.0
202403227619348,2.2
202403227619349,-0.125
202403227619353,-1.0
202403257117614,-0.5714285714285714
202403257117619,-0.375
202403257117623,-0.5
